worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
1349,23,female,agriculture,harvester,4,no,no,day,66,high,0,1
1350,42,male,healthcare,nurse,9,yes,yes,night,32,low,0,0
1351,27,female,mining,driller,2,yes,no,day,59,medium,0,1
1352,29,male,agriculture,harvester,7,yes,no,night,30,medium,0,0
1353,30,female,mining,driller,0,no,no,night,39,medium,1,1
1354,28,male,healthcare,lab technician,1,yes,no,day,49,medium,0,0
1355,27,female,manufacturing,quality inspector,5,yes,no,night,60,medium,0,1
1356,23,female,construction,plumber,10,yes,no,night,43,low,1,0
1357,36,male,mining,blaster,8,yes,yes,day,59,low,1,0
1358,39,female,agriculture,irrigation technician,0,yes,yes,night,54,high,1,1
1359,40,female,mining,surveyor,2,no,no,day,31,low,0,0
1360,52,female,mining,machine operator,8,yes,no,night,42,low,0,0
1361,51,male,manufacturing,quality inspector,4,no,yes,night,31,medium,0,0
1362,45,female,construction,electrician,8,yes,yes,night,66,medium,0,1
1363,21,male,construction,foreman,7,no,no,night,40,low,1,0
1364,52,female,agriculture,farmer,4,no,no,day,31,low,0,0
1365,46,female,mining,surveyor,4,yes,no,night,63,high,0,1
1366,57,female,construction,electrician,6,yes,yes,day,47,high,0,1
1367,36,female,healthcare,paramedic,6,yes,yes,night,32,high,0,1
1368,34,male,healthcare,paramedic,7,no,no,night,65,high,0,0
1369,47,male,construction,electrician,6,yes,no,night,40,low,1,0
1370,25,female,healthcare,nurse,4,no,yes,night,33,low,1,0
1371,44,male,mining,machine operator,5,no,yes,day,33,low,0,0
1372,21,male,agriculture,harvester,0,no,yes,night,41,low,0,0
1373,43,male,agriculture,irrigation technician,3,no,no,day,57,medium,0,1
1374,30,female,manufacturing,assembler,4,no,no,night,42,medium,0,0
1375,27,female,construction,foreman,2,yes,yes,night,38,medium,1,1
1376,49,male,agriculture,irrigation technician,8,no,no,night,62,high,0,1
1377,30,female,healthcare,lab technician,2,yes,yes,day,37,low,0,0
1378,37,male,mining,machine operator,7,no,yes,night,45,medium,0,0
1379,50,female,mining,surveyor,4,yes,yes,night,52,medium,1,0
1380,24,female,mining,driller,8,yes,no,night,44,medium,0,0
1381,55,female,healthcare,nurse,7,yes,no,night,40,high,0,1
1382,41,female,manufacturing,technician,6,yes,yes,night,48,low,0,0
1383,25,female,mining,driller,0,no,no,day,52,high,1,0
1384,32,female,healthcare,nurse,1,yes,no,day,30,high,0,1
1385,31,male,construction,foreman,4,no,yes,night,47,high,1,0
1386,44,female,construction,electrician,7,yes,yes,day,56,medium,0,0
1387,36,female,construction,foreman,1,yes,no,day,64,low,1,0
1388,54,male,mining,machine operator,0,yes,yes,day,32,medium,0,1
1389,43,female,mining,driller,5,no,yes,day,50,medium,0,0
1390,44,male,agriculture,harvester,0,yes,no,night,46,medium,0,0
1391,26,male,manufacturing,assembler,2,yes,yes,day,44,medium,0,0
1392,50,male,construction,builder,9,yes,no,night,53,high,0,0
1393,27,female,mining,blaster,7,no,yes,night,40,low,1,0
1394,54,male,mining,machine operator,0,no,yes,day,49,medium,0,0
1395,28,female,healthcare,paramedic,2,yes,yes,night,54,low,0,0
1396,31,male,agriculture,irrigation technician,6,yes,no,night,30,medium,0,0
1397,22,male,construction,builder,7,no,yes,day,52,medium,0,0
1398,33,male,construction,builder,5,yes,no,day,62,high,0,0
1399,43,male,mining,surveyor,11,yes,yes,day,43,low,0,0
1400,32,male,healthcare,nurse,5,no,no,night,48,medium,0,1
1401,27,female,healthcare,paramedic,3,yes,no,day,57,low,0,0
1402,59,male,manufacturing,quality inspector,1,no,yes,day,58,high,0,1
1403,49,female,healthcare,paramedic,5,no,no,night,68,medium,0,0
1404,32,female,construction,foreman,8,yes,no,night,42,high,0,0
1405,41,male,mining,machine operator,7,yes,no,night,51,low,0,1
1406,26,female,construction,plumber,12,yes,yes,day,57,high,0,1
1407,27,female,healthcare,nurse,8,yes,yes,day,47,medium,0,0
1408,23,female,manufacturing,welder,5,yes,yes,night,69,medium,0,0
1409,27,female,manufacturing,welder,3,no,yes,day,36,medium,0,1
1410,56,male,construction,electrician,2,yes,no,day,57,medium,0,0
1411,32,female,healthcare,lab technician,6,no,no,day,41,low,0,1
1412,59,male,healthcare,paramedic,3,no,no,day,57,low,0,0
1413,57,female,agriculture,irrigation technician,8,no,yes,day,55,low,0,1
1414,35,female,construction,builder,5,no,yes,night,36,low,1,0
1415,40,female,construction,builder,10,yes,yes,night,38,low,1,0
1416,52,female,healthcare,lab technician,4,no,no,night,62,medium,0,0
1417,51,female,construction,plumber,5,yes,no,night,61,medium,0,1
1418,50,male,healthcare,paramedic,5,no,yes,day,61,low,0,1
1419,48,male,mining,driller,7,no,no,day,44,low,1,0
1420,26,female,agriculture,irrigation technician,3,yes,yes,night,66,high,0,1
1421,35,male,mining,blaster,9,no,yes,night,38,medium,0,0
1422,23,female,construction,foreman,7,yes,yes,night,43,low,0,0
1423,30,female,manufacturing,welder,3,no,yes,day,50,medium,0,1
1424,43,female,healthcare,paramedic,8,no,yes,day,57,low,0,0
1425,53,female,manufacturing,assembler,0,yes,yes,day,58,low,0,0
1426,20,male,healthcare,nurse,5,yes,yes,night,31,high,0,0
1427,43,male,agriculture,harvester,7,no,yes,night,68,medium,1,1
1428,32,male,manufacturing,quality inspector,7,yes,yes,day,37,high,0,0
1429,43,male,healthcare,paramedic,4,no,yes,day,34,low,0,0
1430,48,female,agriculture,irrigation technician,6,yes,yes,night,68,high,0,1
1431,57,male,mining,driller,6,no,yes,night,56,low,0,0
1432,24,female,construction,foreman,6,no,yes,day,56,medium,0,0
1433,30,female,agriculture,farmer,3,no,no,day,51,medium,0,0
1434,59,male,manufacturing,assembler,2,no,no,day,33,low,0,0
1435,33,female,healthcare,nurse,6,no,no,day,57,medium,0,0
1436,31,male,agriculture,farmer,3,yes,yes,day,54,medium,0,0
1437,24,male,agriculture,farmer,9,no,yes,night,66,medium,0,0
1438,32,female,mining,driller,7,no,yes,day,55,medium,0,1
1439,18,female,manufacturing,technician,1,yes,yes,day,46,medium,0,1
1440,38,female,construction,foreman,9,yes,yes,night,42,medium,0,0
1441,18,female,agriculture,farmer,3,no,yes,day,43,medium,0,0
1442,53,male,healthcare,paramedic,1,yes,no,day,61,low,0,1
1443,27,female,mining,surveyor,3,yes,no,day,42,medium,0,0
1444,55,female,mining,blaster,7,yes,yes,day,54,medium,0,1
1445,50,female,mining,surveyor,8,no,no,night,37,high,1,1
1446,41,female,manufacturing,quality inspector,5,no,no,day,35,high,0,1
1447,49,female,manufacturing,technician,7,yes,no,day,48,low,0,0
1448,19,male,healthcare,nurse,5,no,no,day,38,low,0,0
1449,53,male,healthcare,paramedic,9,yes,yes,night,49,medium,0,0
1450,21,male,manufacturing,quality inspector,1,no,no,night,46,medium,0,0
1451,32,female,healthcare,paramedic,2,yes,yes,night,49,high,0,0
1452,33,female,mining,machine operator,7,no,no,day,59,high,0,1
1453,26,male,healthcare,lab technician,5,no,yes,night,54,medium,0,1
1454,44,female,agriculture,harvester,0,no,yes,night,51,low,0,0
1455,44,female,mining,driller,5,yes,yes,night,61,medium,1,0
1456,38,male,healthcare,paramedic,2,yes,no,day,39,medium,0,0
1457,42,male,manufacturing,welder,7,no,yes,day,65,medium,1,0
1458,28,male,mining,surveyor,5,yes,no,night,59,low,0,0
1459,44,female,healthcare,paramedic,4,yes,no,night,33,medium,0,0
1461,45,male,healthcare,lab technician,10,no,no,day,66,low,0,0
1462,38,male,healthcare,lab technician,0,no,no,day,38,low,0,1
1463,33,female,healthcare,lab technician,5,no,no,night,37,medium,0,0
1464,34,female,healthcare,paramedic,10,yes,yes,night,68,low,0,0
1465,30,female,agriculture,irrigation technician,2,yes,no,day,69,medium,0,0
1466,19,male,construction,plumber,5,no,yes,night,40,medium,0,0
1467,28,female,healthcare,lab technician,3,yes,yes,day,60,low,0,0
1468,31,male,mining,surveyor,0,no,no,night,57,high,0,0
1469,34,male,mining,blaster,5,yes,no,day,38,low,0,0
1470,40,female,agriculture,harvester,6,yes,no,day,34,low,0,0
1471,20,male,mining,driller,0,yes,yes,day,41,low,0,0
1472,35,female,mining,machine operator,10,yes,yes,night,32,medium,0,1
1473,27,female,agriculture,farmer,1,no,yes,night,33,low,0,0
1474,21,male,mining,driller,11,yes,yes,day,44,medium,0,0
1475,59,male,manufacturing,technician,1,no,no,night,64,medium,0,1
1476,18,female,mining,machine operator,7,no,yes,day,32,low,0,0
1477,42,male,mining,machine operator,3,no,yes,night,55,low,0,1
1478,44,female,manufacturing,welder,3,no,no,day,62,high,0,0
1479,38,female,manufacturing,welder,3,no,yes,day,66,medium,0,0
1480,58,female,manufacturing,technician,6,yes,no,night,64,high,0,1
1482,33,female,manufacturing,technician,3,yes,yes,day,62,high,0,0
1483,55,male,agriculture,farmer,1,yes,no,night,34,medium,0,0
1484,42,male,agriculture,irrigation technician,8,yes,yes,night,62,medium,0,0
1485,27,male,healthcare,nurse,4,no,yes,day,63,high,0,1
1486,49,female,mining,machine operator,5,yes,yes,night,42,low,0,0
1487,22,male,healthcare,paramedic,2,yes,yes,night,47,medium,0,0
1489,22,male,mining,blaster,6,yes,yes,day,33,medium,0,0
1490,50,male,healthcare,lab technician,5,no,yes,night,62,low,0,1
1491,43,female,agriculture,irrigation technician,8,no,no,day,41,high,0,0
1492,43,female,healthcare,paramedic,6,yes,yes,day,38,medium,0,0
1493,31,male,manufacturing,assembler,7,no,yes,day,53,medium,1,1
1494,38,male,manufacturing,assembler,7,no,no,night,48,medium,1,0
1495,38,female,mining,driller,3,yes,yes,night,66,medium,0,1
1496,19,female,mining,blaster,8,no,yes,day,48,medium,0,0
1497,59,female,manufacturing,welder,4,yes,yes,day,54,medium,0,0
1498,20,male,manufacturing,assembler,6,no,yes,day,52,medium,1,0
1499,25,male,mining,machine operator,0,no,yes,night,62,medium,0,1
1500,43,female,mining,blaster,5,yes,no,night,61,medium,0,0
1501,49,male,agriculture,farmer,1,yes,yes,night,41,medium,0,0
1502,55,male,mining,machine operator,2,no,no,day,51,medium,0,0
1503,31,male,healthcare,lab technician,1,yes,no,day,33,high,0,0
1504,33,male,manufacturing,technician,8,no,no,day,62,low,0,1
1505,26,male,mining,blaster,8,no,yes,day,37,high,0,0
1506,50,male,agriculture,farmer,8,yes,yes,night,30,low,0,0
1507,22,female,mining,surveyor,6,yes,no,day,47,medium,1,0
1508,42,male,healthcare,lab technician,5,yes,yes,night,34,high,0,1
1509,48,female,agriculture,harvester,4,yes,no,night,68,high,0,0
1510,55,male,construction,plumber,6,no,no,day,36,low,0,1
1511,42,female,healthcare,lab technician,4,no,yes,day,45,high,0,1
1512,34,female,construction,electrician,8,yes,yes,night,66,medium,1,0
1513,22,male,agriculture,farmer,5,no,no,day,62,low,0,0
1514,26,female,mining,surveyor,3,no,no,day,47,low,1,0
1515,34,female,construction,foreman,8,yes,no,night,34,medium,0,1
1516,47,female,agriculture,farmer,5,yes,no,day,52,medium,0,0
1517,30,male,mining,surveyor,2,no,no,day,66,medium,0,0
1518,40,female,manufacturing,quality inspector,0,yes,yes,night,65,high,0,0
1519,49,female,manufacturing,quality inspector,7,no,yes,night,33,medium,0,0
1520,58,male,agriculture,farmer,7,no,no,day,36,high,0,0
1521,22,female,construction,plumber,0,no,yes,night,54,medium,0,0
1522,27,male,manufacturing,assembler,5,no,no,night,45,high,0,0
1523,49,male,healthcare,paramedic,7,no,yes,night,47,low,0,0
1524,48,male,manufacturing,quality inspector,5,no,yes,day,62,low,1,1
1525,20,male,construction,plumber,5,no,yes,night,44,medium,0,1
1526,56,female,manufacturing,technician,1,yes,yes,day,47,low,0,0
1527,55,male,construction,builder,6,yes,yes,day,57,medium,1,0
1528,32,female,healthcare,lab technician,10,yes,yes,day,62,high,0,0
1529,43,male,manufacturing,technician,4,no,yes,day,42,medium,1,0
1530,31,male,mining,machine operator,6,yes,yes,day,69,medium,0,1
1531,21,male,manufacturing,quality inspector,3,no,no,day,38,low,0,0
1532,27,female,construction,plumber,4,no,no,night,60,high,1,0
1533,30,male,manufacturing,assembler,4,no,yes,night,30,high,0,0
1534,46,male,construction,builder,3,yes,no,night,31,high,0,1
1535,28,male,healthcare,lab technician,4,yes,no,day,37,high,0,0
1536,26,female,agriculture,irrigation technician,10,yes,yes,night,55,medium,0,0
1537,38,female,construction,foreman,10,no,yes,night,37,high,0,0
1538,54,female,manufacturing,welder,5,yes,no,night,55,medium,0,0
1539,58,female,mining,driller,3,no,no,day,31,medium,1,0
1540,53,female,construction,builder,4,no,yes,night,57,medium,0,0
1541,39,male,agriculture,irrigation technician,5,yes,no,day,47,medium,0,0
1542,25,female,manufacturing,technician,6,yes,yes,night,42,medium,0,0
1543,24,female,agriculture,irrigation technician,0,yes,yes,night,42,low,0,0
1544,46,female,mining,machine operator,7,no,yes,day,51,high,0,1
1545,52,male,healthcare,nurse,5,yes,yes,night,42,high,1,1
1546,57,female,manufacturing,welder,5,yes,no,day,36,medium,0,0
1547,39,male,manufacturing,assembler,11,yes,no,night,48,high,0,0
1549,23,male,construction,builder,3,yes,no,night,62,medium,0,1
1550,58,female,healthcare,nurse,3,yes,yes,night,42,medium,0,0
1551,48,female,mining,machine operator,7,no,no,night,56,medium,0,1
1552,35,male,agriculture,farmer,6,no,no,night,62,low,0,1
1553,19,male,manufacturing,welder,0,no,no,night,46,medium,0,0
1554,52,female,agriculture,harvester,7,yes,yes,night,59,low,1,0
1555,21,male,agriculture,irrigation technician,0,yes,yes,day,67,low,0,0
1556,20,male,mining,surveyor,3,no,no,night,66,medium,1,1
1557,58,male,healthcare,paramedic,0,yes,no,night,64,medium,0,0
1558,30,female,mining,driller,10,yes,no,day,45,medium,0,0
1559,58,male,agriculture,irrigation technician,8,no,yes,night,44,low,1,1
1560,59,female,construction,builder,1,yes,no,day,42,high,0,0
1561,48,male,construction,plumber,0,yes,yes,day,61,low,0,0
1562,21,male,healthcare,nurse,8,no,no,day,38,medium,0,0
1563,24,female,agriculture,irrigation technician,11,no,yes,day,51,medium,0,1
1564,55,male,mining,driller,10,no,yes,night,55,medium,0,0
1565,45,male,agriculture,irrigation technician,4,yes,no,night,64,medium,0,1
1566,54,female,construction,electrician,13,no,yes,night,56,high,0,1
1567,52,female,manufacturing,quality inspector,6,no,no,night,38,low,0,0
1568,52,female,agriculture,farmer,7,no,no,night,62,low,0,1
1569,30,male,healthcare,nurse,3,no,no,day,58,medium,0,0
1570,40,male,healthcare,lab technician,4,no,no,night,57,medium,0,0
1571,55,female,mining,surveyor,3,yes,no,day,36,medium,0,1
1572,46,female,manufacturing,technician,9,no,no,night,55,medium,0,1
1573,55,female,manufacturing,assembler,8,no,yes,night,61,medium,0,1
1574,34,female,mining,surveyor,7,no,yes,day,65,medium,0,1
1575,57,male,mining,surveyor,6,yes,yes,night,34,low,0,0
1576,32,male,manufacturing,technician,3,yes,yes,night,35,medium,0,1
1577,30,female,agriculture,irrigation technician,0,yes,no,day,45,high,0,0
1578,58,male,manufacturing,quality inspector,8,yes,yes,day,46,high,0,1
1579,47,female,construction,builder,1,no,yes,day,48,low,0,0
1580,55,male,mining,driller,8,yes,no,day,32,high,1,0
1581,24,female,healthcare,lab technician,3,yes,no,day,68,low,0,0
1582,22,male,construction,foreman,7,yes,yes,day,58,medium,0,0
1583,36,female,healthcare,nurse,1,no,no,day,36,medium,0,0
1584,58,male,healthcare,nurse,6,no,no,night,42,low,0,1
1585,46,female,mining,driller,4,no,no,night,61,high,0,0
1586,46,female,construction,electrician,9,yes,no,night,64,high,0,0
1587,48,female,construction,builder,1,yes,yes,night,41,medium,0,0
1588,19,female,healthcare,paramedic,7,yes,no,night,63,low,0,1
1589,40,male,mining,blaster,7,yes,no,day,58,low,1,0
1590,37,female,healthcare,lab technician,8,yes,yes,night,31,low,0,1
1591,31,male,manufacturing,technician,11,yes,no,night,64,high,0,1
1592,25,female,manufacturing,welder,2,no,no,day,31,medium,0,1
1593,38,male,healthcare,lab technician,3,yes,no,day,61,medium,0,0
1594,51,male,mining,driller,2,yes,yes,night,66,high,0,0
1595,24,female,mining,blaster,3,no,yes,night,47,low,0,0
1596,42,female,construction,foreman,8,yes,no,day,50,medium,0,1
1597,55,female,manufacturing,technician,5,no,yes,day,46,low,0,0
1598,43,female,agriculture,irrigation technician,4,no,no,night,44,low,0,0
1599,54,male,manufacturing,welder,4,no,yes,night,61,medium,1,0
1600,23,male,agriculture,harvester,4,yes,no,day,37,low,0,0
1601,45,female,mining,machine operator,0,yes,yes,night,50,medium,1,0
1602,33,male,mining,surveyor,1,no,yes,day,46,low,0,1
1603,28,female,healthcare,lab technician,9,no,no,night,52,medium,0,0
1604,32,male,agriculture,farmer,3,yes,yes,night,39,low,0,0
1605,40,male,construction,builder,8,no,no,night,65,high,1,1
1606,48,male,construction,foreman,3,yes,yes,day,35,high,0,0
1607,39,male,mining,driller,1,yes,no,day,58,medium,1,0
1608,27,female,mining,driller,3,no,no,night,30,medium,0,0
1610,43,male,construction,plumber,4,yes,yes,night,43,medium,0,0
1611,59,female,healthcare,lab technician,2,no,no,day,48,medium,0,1
1612,36,female,healthcare,lab technician,10,yes,yes,night,45,high,0,0
1613,40,male,manufacturing,quality inspector,2,yes,no,night,33,low,0,1
1614,43,female,mining,driller,5,no,yes,day,65,medium,0,0
1615,19,female,manufacturing,assembler,1,no,yes,night,51,low,0,1
1616,26,female,manufacturing,quality inspector,12,yes,no,night,58,medium,0,1
1617,59,female,construction,builder,0,no,no,day,39,medium,0,0
1618,23,male,construction,builder,0,no,yes,day,54,medium,0,0
1619,21,male,agriculture,farmer,3,no,yes,day,39,medium,1,0
1620,36,male,mining,surveyor,6,no,yes,day,63,medium,0,0
1621,34,female,manufacturing,welder,0,yes,no,night,60,high,0,1
1622,18,male,mining,blaster,0,yes,no,day,33,low,0,1
1623,36,male,mining,surveyor,7,no,yes,day,35,medium,1,1
1624,41,male,construction,plumber,0,no,no,day,54,medium,1,1
1625,46,male,healthcare,nurse,3,yes,yes,day,39,low,0,0
1626,54,male,construction,builder,3,yes,yes,night,47,medium,0,0
1627,33,male,agriculture,harvester,6,yes,no,day,61,medium,0,1
1628,23,female,manufacturing,welder,9,yes,no,night,64,low,1,0
1629,43,male,agriculture,harvester,3,yes,no,night,54,medium,0,1
1630,37,female,manufacturing,assembler,3,no,no,night,36,medium,0,1
1631,29,male,construction,foreman,5,yes,no,day,48,medium,0,1
1632,59,female,agriculture,irrigation technician,0,no,no,day,63,medium,0,0
1633,18,male,construction,plumber,5,yes,no,day,44,medium,0,0
1634,32,male,mining,blaster,1,no,yes,night,53,medium,0,0
1635,46,male,manufacturing,quality inspector,4,no,yes,night,34,high,0,1
1636,52,female,mining,driller,2,no,no,night,46,medium,0,0
1637,19,female,mining,driller,0,no,yes,night,34,medium,0,0
1638,20,female,mining,machine operator,2,no,no,night,64,high,0,0
1639,47,female,manufacturing,technician,8,no,no,night,69,low,0,1
1640,25,male,agriculture,irrigation technician,4,no,no,night,60,high,0,0
1641,48,male,healthcare,lab technician,1,yes,yes,night,36,high,0,0
1642,28,male,construction,electrician,9,yes,no,day,36,high,0,0
1643,53,female,manufacturing,welder,5,no,no,day,60,medium,0,0
1645,28,male,agriculture,harvester,7,yes,yes,night,50,low,1,1
1646,22,male,agriculture,harvester,5,no,no,day,66,high,0,0
1647,52,male,healthcare,paramedic,5,yes,no,day,68,medium,0,0
1648,39,female,agriculture,harvester,5,no,no,night,34,medium,0,1
1649,55,male,manufacturing,quality inspector,6,yes,yes,day,47,medium,0,0
1650,20,female,manufacturing,assembler,8,yes,yes,day,52,medium,0,1
1651,44,female,mining,driller,6,no,yes,night,66,medium,0,0
1652,33,male,agriculture,harvester,0,no,no,night,53,medium,1,1
1653,23,female,healthcare,nurse,1,no,yes,day,33,medium,1,0
1654,43,female,construction,builder,4,yes,no,day,56,medium,0,1
1655,50,male,healthcare,nurse,7,no,yes,night,37,medium,0,0
1656,31,female,mining,machine operator,6,no,yes,night,45,medium,0,0
1657,34,female,mining,machine operator,3,no,no,night,58,low,0,1
1658,41,female,agriculture,harvester,1,yes,yes,day,54,medium,0,1
1660,46,female,mining,blaster,5,no,no,day,60,high,0,0
1661,52,female,manufacturing,technician,0,no,no,day,40,medium,0,0
1662,25,female,agriculture,harvester,4,no,yes,night,47,medium,0,0
1663,40,female,mining,blaster,3,yes,no,day,57,low,0,0
1664,30,male,construction,builder,6,yes,no,night,54,high,0,0
1666,43,male,mining,driller,8,no,yes,night,43,high,0,1
1667,24,female,manufacturing,quality inspector,2,yes,yes,night,67,medium,0,0
1668,52,male,mining,machine operator,4,yes,no,night,52,medium,0,0
1669,25,male,construction,electrician,9,no,no,day,32,medium,0,0
1670,49,male,healthcare,paramedic,6,no,yes,night,55,high,0,1
1671,53,male,manufacturing,technician,7,no,yes,day,42,medium,0,1
1672,28,female,agriculture,harvester,1,no,no,day,37,low,0,0
1673,45,male,mining,surveyor,4,yes,no,night,56,medium,0,1
1674,44,female,construction,plumber,0,no,yes,night,57,medium,0,1
1675,50,male,manufacturing,quality inspector,8,no,no,day,43,medium,0,1
1676,32,female,agriculture,irrigation technician,5,no,no,day,53,medium,0,0
1677,30,female,construction,builder,1,no,yes,day,62,medium,0,0
1678,48,female,construction,plumber,9,no,no,night,69,medium,0,0
1679,47,male,mining,driller,4,no,no,night,45,high,1,1
1680,33,female,mining,surveyor,3,yes,no,day,41,medium,0,0
1681,46,female,mining,blaster,5,yes,yes,day,68,medium,1,1
1682,26,female,agriculture,farmer,11,no,no,day,53,medium,1,0
1683,24,female,construction,plumber,5,no,yes,night,58,medium,1,1
1684,41,male,construction,foreman,5,no,no,night,50,low,0,1
1685,20,male,healthcare,nurse,0,no,no,day,45,medium,1,0
1686,46,male,manufacturing,quality inspector,2,yes,no,night,46,high,0,0
1687,34,male,healthcare,nurse,6,yes,yes,day,36,medium,0,0
1688,38,female,healthcare,nurse,1,yes,yes,night,47,medium,0,0
1689,30,female,manufacturing,assembler,0,yes,yes,night,50,medium,0,1
1690,59,female,agriculture,farmer,0,yes,no,day,37,low,0,0
1691,48,female,mining,driller,6,no,yes,night,44,high,0,0
1692,58,male,agriculture,harvester,5,no,yes,day,66,medium,0,1
1693,31,male,mining,blaster,4,no,no,night,41,low,0,0
1694,55,male,healthcare,paramedic,8,yes,no,night,59,high,1,1
1695,33,female,mining,surveyor,3,yes,no,night,41,medium,0,0
1696,46,female,construction,foreman,8,yes,yes,day,50,high,0,0
1697,33,male,construction,builder,5,no,no,night,56,low,0,0
1698,26,male,agriculture,harvester,2,no,yes,night,36,medium,0,0
1699,22,female,mining,machine operator,0,yes,no,night,45,low,0,1
1701,22,female,agriculture,irrigation technician,2,yes,yes,night,47,medium,0,0
1702,48,male,manufacturing,technician,2,no,no,night,46,medium,0,0
1703,58,male,agriculture,irrigation technician,5,yes,no,night,32,low,1,0
1704,48,male,agriculture,farmer,9,no,yes,day,40,low,0,0
1705,18,female,construction,foreman,2,yes,no,day,60,medium,0,0
1706,25,female,construction,plumber,10,no,no,day,54,high,0,0
1708,25,male,manufacturing,welder,4,yes,no,day,67,medium,1,1
1709,18,female,manufacturing,quality inspector,5,yes,yes,day,32,medium,1,0
1710,46,male,mining,machine operator,8,no,yes,night,54,medium,1,0
1712,43,male,agriculture,irrigation technician,2,yes,no,day,53,low,0,1
1713,30,female,construction,plumber,4,yes,yes,day,66,high,1,0
1714,38,female,agriculture,irrigation technician,13,yes,yes,day,40,low,0,0
1715,31,female,construction,foreman,4,yes,yes,night,33,medium,0,0
1716,33,female,mining,driller,2,yes,no,day,39,medium,1,0
1717,25,female,mining,driller,6,no,yes,night,47,high,0,0
1718,27,male,mining,machine operator,1,no,yes,night,33,medium,0,1
1719,33,female,construction,plumber,12,yes,no,night,46,medium,0,1
1720,37,male,manufacturing,technician,4,no,no,night,42,medium,0,1
1721,32,female,mining,driller,9,yes,no,night,48,medium,0,1
1722,54,female,agriculture,farmer,2,no,yes,night,68,medium,0,0
1723,57,male,construction,electrician,3,yes,yes,day,37,medium,0,0
1724,45,female,manufacturing,technician,4,yes,no,day,39,medium,0,0
1725,50,male,agriculture,harvester,5,yes,no,day,56,high,1,1
1726,54,female,construction,electrician,0,no,no,night,63,low,0,0
1728,19,female,manufacturing,technician,5,no,no,night,60,medium,0,0
1729,29,male,mining,machine operator,9,no,no,day,53,high,0,1
1730,30,male,manufacturing,assembler,8,yes,no,night,56,high,0,1
1731,37,female,mining,surveyor,5,no,no,day,57,medium,0,1
1732,30,female,construction,foreman,4,yes,yes,day,50,low,0,0
1733,32,female,healthcare,lab technician,5,yes,no,night,65,low,0,1
1734,36,male,construction,foreman,2,yes,yes,night,31,low,0,0
1735,34,female,manufacturing,quality inspector,3,yes,no,day,54,high,0,0
1736,47,female,mining,surveyor,6,yes,yes,night,50,medium,0,0
1737,43,female,construction,builder,2,yes,no,night,66,medium,0,1
1738,34,male,manufacturing,assembler,5,yes,no,night,50,high,1,1
1739,23,male,healthcare,lab technician,7,yes,no,night,59,low,1,0
1740,36,male,manufacturing,technician,2,no,no,day,37,low,0,1
1741,48,female,healthcare,paramedic,5,no,yes,day,34,high,1,0
1742,37,male,construction,plumber,3,no,yes,night,31,medium,0,0
1743,46,female,healthcare,paramedic,4,yes,yes,day,35,high,0,0
1744,25,male,mining,driller,9,no,yes,day,53,medium,0,1
1745,58,female,healthcare,paramedic,3,no,yes,night,56,low,0,0
1746,50,female,construction,plumber,1,no,yes,night,49,medium,0,1
1747,49,male,mining,machine operator,0,yes,yes,night,53,medium,1,1
1748,55,female,manufacturing,welder,4,no,yes,night,39,high,0,1
1749,23,male,construction,electrician,5,yes,yes,night,41,low,0,1
1750,35,male,mining,blaster,8,no,yes,night,68,high,0,1
1751,57,male,agriculture,irrigation technician,8,yes,no,day,59,medium,0,1
1752,53,male,manufacturing,welder,5,no,yes,day,47,high,0,0
1753,49,female,healthcare,nurse,3,yes,no,day,38,medium,1,0
1754,54,female,healthcare,paramedic,4,yes,yes,night,48,medium,0,1
1755,47,male,mining,blaster,9,yes,yes,day,69,low,0,0
1756,28,female,healthcare,lab technician,5,no,no,day,43,low,1,0
1757,46,female,mining,surveyor,6,no,yes,night,42,low,0,1
1758,56,female,healthcare,paramedic,4,yes,no,night,40,high,0,1
1759,59,female,mining,machine operator,0,yes,yes,night,67,high,0,1
1760,21,female,mining,surveyor,7,yes,yes,day,33,low,0,0
1761,49,male,mining,driller,7,yes,no,day,37,low,0,1
1762,29,female,agriculture,irrigation technician,0,no,no,day,31,medium,1,0
1763,31,male,agriculture,irrigation technician,9,yes,no,day,67,medium,1,0
1764,31,male,mining,machine operator,9,no,no,night,35,high,0,1
1765,48,male,manufacturing,technician,9,yes,no,day,54,high,0,0
1766,33,female,mining,driller,6,yes,no,day,67,low,0,1
1767,31,male,mining,surveyor,4,yes,no,day,65,low,0,1
1768,55,female,healthcare,paramedic,5,no,yes,day,69,medium,0,0
1769,50,male,healthcare,paramedic,3,no,no,day,64,medium,0,0
1770,39,male,construction,electrician,0,yes,yes,day,34,low,1,0
1771,33,female,mining,blaster,1,no,yes,day,63,low,0,1
1772,21,female,agriculture,irrigation technician,3,no,no,night,63,medium,0,0
1773,59,female,agriculture,harvester,3,no,yes,day,60,medium,0,0
1774,42,male,healthcare,lab technician,7,yes,yes,day,54,low,0,0
1775,55,male,mining,driller,9,no,no,day,33,medium,0,1
1776,47,male,healthcare,paramedic,0,no,no,day,58,medium,0,1
1777,53,male,manufacturing,quality inspector,9,no,no,night,37,high,0,0
1778,42,female,agriculture,harvester,8,no,no,day,45,medium,0,0
1779,29,male,manufacturing,technician,2,no,no,day,61,high,0,1
1780,18,male,agriculture,farmer,9,no,yes,day,58,medium,0,1
